,CO2,CO2prox1000,CO2prox2000,CO2prox3000,CO2prox4000,CO2prox5000,CO2prox6000,CO2prox7000,CO2prox8000,CO2prox9000,CO2prox10000,CO2prox11000,CO2prox12000,CO2prox13000,Population,GDP,FertilityRate,ElecFossi,ElecNuclear,ForestArea
1618,0.0806,0.0806,0.0,6153.2072,505.3413,2481.6557,194.0294,513.3404,1785.6501,5658.9005,0.0,0.0,616.7415,0.0,69903,12771.32769,2.926,85.35119773,0.0,476.0
1619,17.8258,17.8258,5488.2827,664.9245,505.3413,2171.0363,310.6194,1650.9698,842.0501,4753.4566,905.4439,333.2828,283.4587,0.0,8429112,12326.31198,2.926,85.35119773,0.0,14479.0
1620,19.4722,19.4722,303.8107,5849.3965,0.0,505.3413,899.2979,1860.9107,194.0294,2020.4376,1901.2512,4090.9321,283.4587,0.0,12398691,2735.7669809999998,3.09,30.37446643,0.0,138191.1
1621,115.6345,544.4514,1911.0675,899.2979,1183.9968,4642.4286,685.4442,7463.4176,694.3966,0.0,0.0,0.0,0.0,0.0,68626664,198210.7153,3.293,78.56339879,0.0,575.0
1622,5.672999999999999,5.672999999999999,5849.3965,0.0,809.1519999999999,0.0,1734.8488,746.8069,3095.5056,4150.9709,1238.7267,283.4587,0.0,0.0,5825187,2258946.299,3.1439999999999997,35.80347448,0.0,3365.0
1623,2.0296,2.0296,0.0,949.5279,2568.2073,1209.2546,0.0,4642.4286,7040.182,1499.2657,0.0,0.0,0.0,0.0,589938,12720.07546,5.877999999999999,99.53271028,0.0,17547.0
1624,0.652,235.4395,522.7391,2487.8017,1177.8508,4642.4286,685.4442,1803.0764,5993.624,361.1138,0.0,0.0,0.0,0.0,3302263,619.3752312,5.434,99.53271028,0.0,15805.0
1625,15.0795,1161.2498,1529.5148,2020.4376,4090.9321,2073.3097,5488.2827,1226.9361,0.0,333.2828,0.0,0.0,0.0,0.0,1390244,6233.963132,1.3,99.80648283,0.0,22393.0
1626,3.2388,3.2388,563.4972,1814.2137,2045.4682,4642.4286,685.4442,1803.0764,505.3413,5488.2827,361.1138,0.0,0.0,0.0,64640054,3034038.2569999998,6.659,1.155717762,0.0,138459.0
1627,0.7841,0.7841,0.0,333.2828,0.0,1851.4271,0.0,10997.1664,905.4439,911.0733,1262.1682,1648.3044,0.0,0.0,806494,17700.95875,3.1319999999999997,35.93158357,0.0,9776.9
1628,56.6622,1202.8325,1529.5148,2020.4376,4596.2734,7056.2511,361.1138,865.8223,0.0,333.2828,0.0,0.0,0.0,0.0,5165474,242023.2266,1.73,35.93158357,33.07657975,223880.0
1629,376.566,2481.6557,194.0294,563.4972,1456.9404,10084.5561,1345.4629,1165.9829,283.4587,0.0,333.2828,0.0,0.0,0.0,60496715,616.1572786,1.81,9.739331628,75.63622690000001,152037.0
1630,4.8356,4.8356,0.0,949.5279,2568.2073,1209.2546,0.0,4642.4286,7040.182,1499.2657,0.0,0.0,0.0,0.0,1200773,28728.335089999997,4.625,36.89759036,0.0,220000.0
1631,0.2308,0.2308,0.0,2171.0363,1321.7999,328.7097,6354.7378,2362.3843,3185.4882,1851.4271,0.0,333.2828,0.0,0.0,1195420,3569.610175,5.966,16.15254458,0.0,4591.0
1632,4.5485,527.2876,1817.1453,3261.6822,3185.4882,1567.9684,1067.3529,5488.2827,998.2073,0.0,0.0,0.0,0.0,0.0,4452500,1787.45251,1.643,16.15254458,0.0,27597.7
1633,835.5509,2481.6557,194.0294,563.4972,1456.9404,10084.5561,2511.4458,283.4587,0.0,333.2828,0.0,0.0,0.0,0.0,82100243,6500.140281,1.36,63.17765974,30.76744881,113486.0
1634,6.7907,6.7907,0.0,812.7535,3008.7924,0.0,905.4439,10997.1664,685.4442,1165.9829,333.2828,0.0,0.0,0.0,18477612,9995.167518,4.899,16.41332471,0.0,88808.0
1635,88.0086,1028.8449,2298.346,0.0,2362.3843,3464.0411,7865.4031,644.5725,0.0,333.2828,0.0,0.0,0.0,0.0,10761698,102301.5166,1.23,89.97874279,0.0,35708.0
1636,0.1942,0.1942,303.8107,5849.3965,505.3413,2171.0363,310.6194,707.3698,1785.6501,5256.915,401.9855,0.0,616.7415,0.0,101442,9834.790837999999,2.6660000000000004,42.98668725,0.0,169.9
1637,8.3088,369.4226,5488.2827,505.3413,303.8107,0.0,1734.8488,746.8069,2816.9527,4429.5238,1238.7267,283.4587,0.0,0.0,11387203,773061.5336,4.699,42.98668725,0.0,42620.0
1638,1.5792,1.5792,0.0,812.7535,2680.0827,328.7097,6899.0679,1818.0542,3185.4882,1851.4271,333.2828,0.0,0.0,0.0,8653769,432151.4717,6.147,41.97707736,0.0,69400.0
1639,1.6781,1.6781,303.8107,0.0,5849.3965,1404.6392,1860.9107,428.8169,1785.6501,0.0,5658.9005,333.2828,283.4587,0.0,755278,266357.9011,3.036,41.97707736,0.0,166258.0
1640,1.35,1.35,5849.3965,303.8107,505.3413,1734.8488,746.8069,1650.9698,842.0501,4753.4566,905.4439,333.2828,283.4587,0.0,8404398,100188.0054,4.425,41.97707736,0.0,1097.0
1641,4.8473,4.8473,5849.3965,0.0,809.1519999999999,0.0,2171.0363,310.6194,3095.5056,4150.9709,1238.7267,283.4587,0.0,0.0,6357221,150205.2673,4.173,37.85277859,0.0,65664.0
1642,58.1839,2211.1371,522.7319,563.4972,2362.3843,3690.8295,7334.804,948.3832,0.0,333.2828,0.0,0.0,0.0,0.0,10237530,156018.0136,1.28,61.94491436,37.25946289,19054.0
1643,2.116,524.8479,1522.7363,1135.5582,7508.7203,3546.6020000000003,2777.223,278.5529,283.4587,0.0,333.2828,0.0,0.0,0.0,277381,1986508.2119999998,1.99,0.06956037799999999,0.0,275.3
1644,905.4439,905.4439,3514.1979,712.2756,3335.5282,2504.3191,278.5529,0.0,505.3413,5488.2827,664.9245,0.0,0.0,0.0,1034539214,22771.418230000003,3.3789999999999996,82.31434487,2.4275793830000003,652449.0
1645,283.4587,283.4587,0.0,5992.1833,0.0,2020.4376,194.0294,1860.9107,899.2979,505.3413,5849.3965,0.0,303.8107,0.0,208612556,12233.10068,2.523,85.87673864,0.0,1013226.0
1646,328.7097,563.4972,1099.4733,5144.412,1979.6723,2129.98,0.0,838.6241,5792.0934,361.1138,0.0,0.0,0.0,0.0,65062660,5204275.924,2.358,95.58029690000001,0.0,93007.0
1647,65.1321,822.6587,746.8069,2640.2927,4642.4286,680.5384,1449.4416,5993.624,998.2073,0.0,0.0,0.0,0.0,0.0,22878156,13755.9985,5.002,98.08319868,0.0,8166.0
1648,40.3274,1775.1762,746.8069,194.0294,2525.7789,6393.7266,5418.3811,278.5529,283.4587,0.0,333.2828,0.0,0.0,0.0,3754786,60884.49257,1.9,94.83574546,0.0,6179.6
1649,53.8657,482.6826,1911.0675,1804.7418,4642.4286,278.5529,2356.7684,5792.0934,694.3966,0.0,0.0,0.0,0.0,0.0,6125000,26043.01124,2.965,99.91584853,0.0,1509.0
1650,436.1875,1958.9238,716.7613,563.4972,1456.9404,4596.2734,6472.6318,1810.5554,0.0,333.2828,0.0,0.0,0.0,0.0,56916317,137.4973409,1.23,79.68486625,0.0,82911.0
1651,7.0124,7.0124,0.0,812.7535,2680.0827,328.7097,6393.7266,5508.8837,0.0,1851.4271,333.2828,0.0,0.0,0.0,16300233,70110.19679,5.932,63.587295,0.0,103174.0
1652,9.9928,9.9928,5849.3965,303.8107,505.3413,899.2979,1582.3578,1650.9698,842.0501,4753.4566,905.4439,333.2828,283.4587,0.0,2634882,3040.10675,2.623,95.1732486,0.0,3412.7
1653,1165.9829,1567.9684,3185.4882,1740.3991,905.4439,661.9925,2603.0604,6662.15,0.0,278.5529,0.0,303.8107,0.0,0.0,126631000,3385.848708,1.3419999999999999,61.12320601,29.64727518,248834.0
1654,15.0974,443.9143,1911.0675,1804.7418,4642.4286,278.5529,1851.4271,6297.4347,694.3966,0.0,0.0,0.0,0.0,0.0,5014899,15553.16934,4.126,99.75992092,0.0,975.0
1655,118.3418,118.3418,1979.6795,6807.3753,1567.9684,283.4587,505.3413,6100.1184,361.1138,303.8107,0.0,0.0,0.0,0.0,14928426,21541.530459999998,1.7,87.08998274,0.0,33707.0
1656,7.6181,7.6181,234.7875,801.2919999999999,2864.3677,3708.2201,1740.3991,2205.0619,0.0,5993.624,361.1138,0.0,0.0,0.0,30600397,1583.847272,5.239,33.61932716,0.0,36737.0
1657,0.0293,0.0293,0.0,0.0,361.1138,7492.8897,401.9855,4925.8873,303.8107,2950.9121,958.9266,513.3404,0.0,0.0,82966,880.2537981,4.11,100.0,0.0,121.5
1658,44.3945,801.9211,0.0,2864.3677,5165.1605,963.9971,1165.9829,838.6241,5792.0934,361.1138,0.0,0.0,0.0,0.0,1957066,46322.05723,2.89,100.0,0.0,47.1
1659,4.8105,4.8105,5876.5822,1141.4218,3620.4779,0.0,1117.177,5488.2827,361.1138,303.8107,0.0,0.0,0.0,0.0,4840400,23368.92109,2.6,14.09975239,0.0,8561.1
1660,0.9233,0.9233,4776.3763,2622.9233,896.78,504.6488,2171.0363,783.8942,0.0,5849.3965,0.0,303.8107,0.0,0.0,5241284,23368.92109,4.506,32.84671533,0.0,166378.8
1661,7.41,1153.5803,1529.5148,2020.4376,4090.9321,2073.3097,5488.2827,1226.9361,0.0,333.2828,0.0,0.0,0.0,0.0,2390482,37673.64172,1.16,32.84671533,0.0,32342.0
1662,17.002,445.8189,2287.6335,1428.1758,4642.4286,680.5384,1954.7829,5792.0934,694.3966,0.0,0.0,0.0,0.0,0.0,3156646,6712.397782999999,2.31,96.669676,0.0,1310.0
1663,1.8247,280.3776,0.0,0.0,234.7875,1428.183,2546.1932,4041.5029,1858.9259,1165.9829,6354.7378,0.0,0.0,0.0,1850527,6473.311272,4.2,100.0,0.0,418.0
1664,0.392,0.392,0.0,812.7535,2680.0827,328.7097,6393.7266,2323.3955,3185.4882,1851.4271,333.2828,0.0,0.0,0.0,2734518,4308.285838000001,5.9479999999999995,100.0,0.0,46590.0
1665,38.3573,38.3573,2387.7407,851.4416,1183.9968,1456.9404,3994.6402,7339.7098,361.1138,333.2828,0.0,0.0,0.0,0.0,5274163,149295.9472,2.9760000000000004,100.0,0.0,2170.0
1666,12.2334,2481.6557,194.0294,563.4972,1456.9404,4596.2734,7999.7285,283.4587,0.0,0.0,333.2828,0.0,0.0,0.0,32842,6075.167846,1.46,21.02528841,0.0,68.6
1667,12.2334,1158.4037,1529.5148,2020.4376,4090.9321,907.3268,6932.8185,948.3832,0.0,333.2828,0.0,0.0,0.0,0.0,3524238,6688.376026,1.46,21.02528841,75.34571014,20125.0
1668,7.8201,2489.4758,194.0294,563.4972,1456.9404,10084.5561,2511.4458,0.0,283.4587,0.0,333.2828,0.0,0.0,0.0,430475,2715.919612,1.74,56.66666667,0.0,870.0
1669,9.1501,1785.5373,1462.7951,0.0,2362.3843,3464.0411,7561.5924,948.3832,0.0,333.2828,0.0,0.0,0.0,0.0,2024394,6052.9187600000005,1.765,79.76103745,0.0,9534.0
1670,1.9199,1.9199,278.5529,234.7875,1234.1536,913.6756,5564.2392,2162.7366,1165.9829,0.0,5993.624,361.1138,0.0,0.0,15282521,836563.3841,5.653,88.46442751,0.0,130899.0
1671,0.9416,0.9416,278.5529,234.7875,1428.183,1958.9238,4295.4895,2192.2087,1165.9829,5993.624,361.1138,0.0,0.0,0.0,11044356,3451.427608,6.202999999999999,88.46442751,0.0,35999.0
1672,111.3543,394.81300000000005,905.4439,3920.7565,2951.633,428.8169,1025.3598,1734.8488,505.3413,0.0,5849.3965,303.8107,0.0,0.0,22656286,3793.5704729999998,2.9130000000000003,88.46442751,0.0,216695.0
1673,0.7951,0.7951,436.1875,2239.4976,1145.8608,0.0,8356.0083,3546.6020000000003,1567.9684,283.4587,333.2828,0.0,0.0,0.0,10663723,2814.7622760000004,6.921,100.0,0.0,59790.0
1674,2.41,815.1635,1862.9316,563.4972,905.4439,4920.9815,6699.4202,1810.5554,0.0,333.2828,0.0,0.0,0.0,0.0,387578,56440.02481,1.77,100.0,0.0,3.5
1675,1.1468,1.1468,812.7535,1862.9316,538.5982,607.2626,8717.1221,3185.4882,401.9855,1449.4416,0.0,333.2828,0.0,0.0,2628803,4558.557689,5.513999999999999,79.24290221,0.0,3268.0
1676,2.2,2.2,0.0,278.5529,1468.9411,3996.2591,1958.9238,3547.6407,303.8107,0.0,505.3413,5488.2827,361.1138,0.0,1175267,6875.853709999999,2.05,79.24290221,0.0,418.2
1677,361.1138,361.1138,5488.2827,505.3413,0.0,303.8107,1734.8488,3369.7302,3781.5031,896.78,1467.4555,0.0,0.0,0.0,100300579,10263.50298,2.766,73.86977181,5.222703775,680464.0
1678,7.1656,1783.5528,1462.7951,0.0,5547.8725,907.3268,6932.8185,948.3832,0.0,333.2828,0.0,0.0,0.0,0.0,3647001,704818.8965,1.527,93.76344086,0.0,3235.0
1679,8.6313,3194.1195,3024.9088,1234.1536,1858.4459,1335.4854,838.6241,5488.2827,639.6667,0.0,303.8107,0.0,0.0,0.0,2376162,110685.2729,2.2159999999999997,100.0,0.0,117989.0
1680,32.8319,2152.9532,1086.2291,0.0,2362.3843,3690.8295,7638.6147,644.5725,0.0,333.2828,0.0,0.0,0.0,0.0,606001,6323.3597310000005,1.8880000000000001,93.60217138,0.0,6260.0
1681,32.8319,32.8319,2481.6557,194.0294,563.4972,8032.928000000001,4452.0459,401.9855,1165.9829,283.4587,0.0,333.2828,0.0,0.0,28514798,3709.6468170000003,2.846,93.60217138,0.0,49891.0
1682,1.2563,1.2563,278.5529,0.0,757.5266,2028.8168,5131.0404,1790.2232,1567.9684,0.0,6354.7378,0.0,0.0,0.0,17584869,149522.5375,5.832000000000001,0.311284047,0.0,414070.0
1683,1.98,280.5329,0.0,0.0,234.7875,1639.3033,2574.3461,3802.2297,1456.9404,7922.7062,0.0,0.0,0.0,0.0,1858042,355660.0211,4.119,3.3085194380000003,0.0,81050.0
1684,3.1529,908.5968,3514.1979,2571.2015,1476.6023,2504.3191,278.5529,505.3413,5488.2827,361.1138,303.8107,0.0,0.0,0.0,23305994,355660.0211,4.1819999999999995,4.533152909,0.0,39917.0
1685,162.7319,2644.3876,194.0294,563.4972,1456.9404,10084.5561,2511.4458,0.0,283.4587,0.0,333.2828,0.0,0.0,0.0,15812088,355660.0211,1.65,91.10239852,4.4188191880000005,3585.0
1686,28.7324,28.7324,0.0,333.2828,0.0,283.4587,1165.9829,3948.5875,6976.0902,1962.2817,563.4972,194.0294,2481.6557,0.0,3835100,40234.58257,1.97,30.29854298,0.0,100909.0
1687,3.5659,3.5659,5849.3965,303.8107,505.3413,0.0,1734.8488,746.8069,1929.5227,2131.4656,4424.2149,283.4587,0.0,0.0,4949660,112751.9309,3.201,72.62234534,0.0,38840.0
1688,0.9490000000000001,0.9490000000000001,436.1875,2474.2851,607.2626,1209.2546,4642.4286,6354.7378,1851.4271,333.2828,0.0,0.0,0.0,0.0,10947829,191.6112794,7.689,61.78755672,0.0,13897.0
1689,74.9768,74.9768,0.0,2355.6742,1162.0610000000001,1209.2546,1456.9404,9179.1122,2212.5409,333.2828,0.0,0.0,0.0,0.0,119327073,16054.66276,6.131,61.78755672,0.0,135467.0
1690,0.0073,0.0073,0.0,0.0,333.2828,0.0,2212.5409,9179.1122,2666.195,278.5529,851.4416,2387.7407,0.0,0.0,0,6704.355963,1.996,44.62365591,0.0,70598.0
1691,66.9532,1634.9216,4642.4286,283.4587,905.4439,1401.4288,2676.3776,5849.3965,0.0,278.5529,0.0,303.8107,0.0,0.0,22731985,14615.776380000001,1.996,44.62365591,0.0,70598.0
1692,39.3769,1708.2791,1006.7829,1785.6501,740.1288,9981.2003,1527.0967,865.8223,0.0,333.2828,0.0,0.0,0.0,0.0,4461913,83547.38605,1.85,0.305020157,0.0,121149.0
1693,20.55,584.0472,1099.4733,746.8069,6377.2774,2129.98,0.0,838.6241,5792.0934,361.1138,0.0,0.0,0.0,0.0,2254918,120052.4087,3.989,100.0,0.0,20.0
1694,101.3152,1335.4688,234.7875,5147.0774,4022.4634,0.0,611.8357,505.3413,5488.2827,664.9245,0.0,0.0,0.0,0.0,135405584,311978.5334,4.7330000000000005,70.07145029,0.6065673460000001,21571.0
1695,0.2418,0.2418,1449.4416,3920.7565,905.4439,1456.9404,563.4972,1009.9901,7937.8719,361.1138,0.0,0.0,303.8107,0.0,18879,213292.8511,2.767,31.13537118,0.0,394.4
1696,5.0674,5.0674,361.1138,5792.0934,505.3413,0.0,2171.0363,310.6194,1929.5227,2131.4656,4424.2149,0.0,283.4587,0.0,2971197,107410.0803,2.767,31.13537118,0.0,48843.0
1697,2.4439,2.4439,333.2828,1449.4416,3587.4737,905.4439,1456.9404,563.4972,1339.0374,7969.9384,0.0,303.8107,0.0,0.0,5430479,107410.0803,4.569,0.028862805,0.0,336027.0
1698,4.3927,308.2034,0.0,0.0,0.0,6127.9494,0.0,2986.9970000000003,428.8169,661.9925,2362.3843,283.4587,4753.4566,0.0,5196937,865053.1371,3.678,0.028862805,0.0,195469.0
1699,29.0178,29.0178,303.8107,361.1138,5488.2827,505.3413,0.0,2760.2086,194.0294,2020.4376,1499.2657,4492.9176,283.4587,0.0,25561299,2422.707738,2.9930000000000003,22.93067227,0.0,763244.0
1700,73.3381,73.3381,5036.9153,1238.7267,1456.9404,328.7097,428.8169,2986.9970000000003,278.5529,5849.3965,0.0,0.0,0.0,303.8107,76335812,1044.585609,3.85,55.50782004,0.0,69798.0
1701,310.6194,2481.6557,194.0294,563.4972,2362.3843,3690.8295,7334.804,948.3832,0.0,333.2828,0.0,0.0,0.0,0.0,38660271,451.81152589999994,1.38,98.29858358,0.0,90412.0
1702,63.4263,439.9923,2105.0897,194.0294,563.4972,7754.3751,4730.5988,1567.9684,283.4587,0.0,0.0,333.2828,0.0,0.0,10217828,359026.6637,1.5,79.67491034,0.0,33523.0
1703,23.0593,586.5565,1099.4733,1582.3578,5541.7265,963.9971,1165.9829,838.6241,5792.0934,361.1138,0.0,0.0,0.0,0.0,569447,8393.108414,3.3289999999999997,100.0,0.0,63665.0
1704,85.9844,1862.3716,1462.7951,0.0,2362.3843,3690.8295,7334.804,948.3832,0.0,333.2828,0.0,0.0,0.0,0.0,22472040,23755.7588,1.3,53.68171958,10.2504437,63665.0
1705,1456.9404,1456.9404,3185.4882,1567.9684,4144.6262,788.8,5488.2827,694.3966,278.5529,303.8107,0.0,0.0,0.0,0.0,147214392,782.4455807999999,1.157,66.34861187,14.41703821,8092366.4
1706,0.513,0.513,0.0,1036.0795,2864.3677,522.7319,5229.698,401.9855,2004.6070000000002,5849.3965,0.0,0.0,0.0,0.0,7593239,1300.092081,5.737,100.0,0.0,3414.0
1707,0.3188,0.3188,0.0,6153.2072,505.3413,2171.0363,504.6488,513.3404,1785.6501,5658.9005,0.0,0.0,616.7415,0.0,155172,123502.6769,2.35,100.0,0.0,212.6
1708,0.1356,0.1356,0.0,0.0,333.2828,1165.9829,1046.558,10636.0526,1209.2546,0.0,2510.9523,1006.7829,0.0,0.0,173755,54822.660410000004,4.541,100.0,0.0,1669.0
1709,234.7875,563.4972,194.0294,2864.3677,5165.1605,963.9971,1165.9829,838.6241,5792.0934,361.1138,0.0,0.0,0.0,0.0,20294406,35462.11683,4.137,100.0,0.0,9770.0
1710,4.0483,4.0483,0.0,2171.0363,1321.7999,328.7097,6354.7378,2362.3843,3185.4882,1851.4271,0.0,333.2828,0.0,0.0,9645957,594.0371026,5.565,96.42346209,0.0,89430.0
1711,40.8541,2193.8073,1086.2291,0.0,2362.3843,3690.8295,7334.804,948.3832,0.0,333.2828,0.0,0.0,0.0,0.0,7540401,256343.2224,2.04,58.93445076,0.0,24760.0
1712,0.5093,0.5093,0.0,1747.494,194.0294,5427.8707,2714.9406,1165.9829,303.8107,505.3413,5488.2827,361.1138,0.0,0.0,80410,256343.2224,2.04,98.3401084,0.0,406.7
1713,0.3664,0.3664,0.0,812.7535,2680.0827,328.7097,5993.624,2723.4981,3185.4882,1851.4271,333.2828,0.0,0.0,0.0,4437803,651860.2392,6.39,98.3401084,0.0,29416.0
1714,38.6281,322.0868,0.0,4826.2004,1494.6926,1691.7279,783.2017,2171.0363,0.0,505.3413,5849.3965,303.8107,0.0,0.0,3958723,1091748.243,1.47,98.3401084,0.0,163.5
1715,41.1823,2000.1061,716.7613,563.4972,2362.3843,3690.8295,7334.804,948.3832,0.0,333.2828,0.0,0.0,0.0,0.0,5396020,32331.87483,1.33,37.29941292,46.67141078,19211.0
1716,15.0582,1973.9820000000002,716.7613,563.4972,2362.3843,3690.8295,7638.6147,644.5725,0.0,333.2828,0.0,0.0,0.0,0.0,1983045,32021.097639999996,1.21,36.14839391,35.40944051,12285.0
1717,0.1502,0.1502,0.0,333.2828,1851.4271,3185.4882,2362.3843,866.4551,5816.9924,1017.9892,2474.847,0.0,0.0,0.0,401538,2687.566145,4.789,93.13448623,0.0,22736.0
1718,0.491,0.491,563.4972,1378.0262,1958.9238,5448.6192,401.9855,1803.0764,505.3413,5488.2827,361.1138,0.0,0.0,0.0,8720231,3080.538843,7.66,93.13448623,0.0,75917.0
1719,278.5529,278.5529,0.0,0.0,0.0,1061.3373,2864.3677,4324.9616,1456.9404,7056.2511,866.4551,0.0,0.0,0.0,44233730,378599.9099,2.8710000000000004,93.13448623,6.404985481000001,92410.0
1720,401.9855,1567.9684,3185.4882,1740.3991,905.4439,1090.8094,2986.9970000000003,5488.2827,361.1138,278.5529,0.0,303.8107,0.0,0.0,46616677,465046.6,1.41,54.44277492,43.74607379,62962.0
1721,281.6609,1094.4144,1668.9022,194.0294,563.4972,8659.819,3825.1549,1567.9684,283.4587,0.0,333.2828,0.0,0.0,0.0,40386875,2373.9040410000002,1.17,57.78310022,28.59155545,166602.0
1722,9.5873,915.0312,0.0,4032.4441,2052.9553,3360.1764,899.2979,0.0,505.3413,0.0,5792.0934,361.1138,0.0,0.0,18532000,2373.9040410000002,2.239,32.51940492,0.0,22012.0
1723,5.2036,5.2036,428.8169,2287.6335,1706.7287,4642.4286,587.2694,1567.9684,6326.9068,361.1138,0.0,0.0,0.0,0.0,26607042,15734.98114,5.542000000000001,50.06190673,0.0,291575.8
1724,2.1251,2.1251,303.8107,0.0,5849.3965,1840.8267,1424.7232,428.8169,1785.6501,905.4439,4753.4566,333.2828,283.4587,0.0,467003,208425.4684,2.9019999999999997,4.338728219,0.0,153949.0
1725,1.2348,279.7877,0.0,0.0,234.7875,1864.3705,2110.0057,4041.5029,1858.9259,1165.9829,6354.7378,0.0,0.0,0.0,1045629,2583.307709,4.284,4.338728219,0.0,5134.0
1726,57.2568,1726.1589999999999,1006.7829,2020.4376,4596.2734,7056.2511,361.1138,865.8223,0.0,333.2828,0.0,0.0,0.0,0.0,8857874,310.8010724,1.5,4.338728219,47.26746664,281530.0
1727,44.6997,2526.3554,194.0294,563.4972,1456.9404,10084.5561,2511.4458,283.4587,0.0,0.0,333.2828,0.0,0.0,0.0,7143991,11599.70738,1.48,1.7444992940000001,37.61303569,11897.0
1728,39.8287,797.3553,1582.3578,1804.7418,4642.4286,680.5384,1954.7829,5792.0934,694.3966,0.0,0.0,0.0,0.0,0.0,16016092,27831.48763,4.138,88.08010868,0.0,4260.0
1729,2.5447,2.5447,4848.4587,2603.1107,3186.9125,0.0,1117.177,0.0,5488.2827,664.9245,0.0,0.0,0.0,0.0,6114886,488494.2969,4.045,2.342216877,0.0,4098.0
1730,2.594,2.594,278.5529,563.4972,1535.6608,2045.4682,5229.698,735.2683,1165.9829,5993.624,361.1138,0.0,0.0,0.0,33291540,10196.071820000001,5.711,6.285218899,0.0,523200.0
1731,164.3635,164.3635,4374.3908,1567.9684,2353.7204,194.0294,2481.6557,278.5529,505.3413,5488.2827,361.1138,303.8107,0.0,0.0,62306651,9607.056707,1.705,95.11100745,0.0,167104.0
1732,1.3904,1.3904,0.0,1842.3338,1979.2121,0.0,905.4439,10997.1664,685.4442,1165.9829,333.2828,0.0,0.0,0.0,4825704,84420.72626,5.461,51.86915888,0.0,5059.0
1733,0.1099,0.1099,0.0,0.0,333.2828,1449.4416,763.0993,9179.1122,2666.195,278.5529,563.4972,2675.6851,0.0,0.0,97591,178826.6656,4.27,99.65694683,0.0,90.0
1734,14.2557,14.2557,303.8107,5849.3965,505.3413,2171.0363,310.6194,707.3698,1785.6501,2071.4268,3587.4737,0.0,616.7415,0.0,1264775,2001075.968,1.7719999999999998,99.65694683,0.0,2343.1
1735,20.0268,832.7803,1862.9316,563.4972,0.0,2640.9372,9482.9229,1929.0822,283.4587,0.0,333.2828,0.0,0.0,0.0,9603742,12213269.67,2.208,99.09972992,0.0,8176.0
1736,194.0294,194.0294,2522.4210000000003,1428.1758,4642.4286,680.5384,1954.7829,5792.0934,694.3966,0.0,0.0,0.0,0.0,0.0,62287326,30471.51276,2.556,70.01717623,0.0,101269.0
1737,35.8035,364.5132,1334.2608,6601.3524,924.7174,1449.4416,783.8942,5821.5655,664.9245,0.0,0.0,0.0,0.0,0.0,4466132,19311.94432,2.903,99.94356659,0.0,41270.0
1738,1.3117,1.3117,234.7875,801.2919999999999,2864.3677,522.7319,5229.698,735.2683,1671.3242,5849.3965,0.0,0.0,0.0,0.0,23272995,278683.4234,6.903,49.75573443,0.0,39572.0
1739,305.9856,1646.1853,1898.9826,1456.9404,4090.9321,907.3268,7216.2772,664.9245,0.0,333.2828,0.0,0.0,0.0,0.0,49673350,57259.89067000001,1.121,49.75573443,41.91190155,94864.0
1740,86.757,650.2542,1099.4733,1582.3578,5541.7265,2129.98,0.0,838.6241,5792.0934,361.1138,0.0,0.0,0.0,0.0,2988162,19161.31813,2.7680000000000002,100.0,0.0,3035.0
1741,522.7319,2045.4682,436.1875,194.0294,2525.7789,9579.2148,2232.8929,278.5529,283.4587,0.0,333.2828,0.0,0.0,0.0,58682466,9511.29743,1.68,71.16851472,26.04599589,29364.0
1742,5488.2827,5488.2827,866.4551,0.0,0.0,2038.6595,2203.7473,1761.9978,3748.9854,1183.9968,616.7415,0.0,0.0,0.0,279040000,15836.64333,2.0075,70.64338485,19.92470644,3034274.0
1743,6.792000000000001,6.792000000000001,303.8107,0.0,0.0,639.6667,5488.2827,1840.8267,1574.9872,661.9925,905.4439,1740.3991,4351.4711,401.9855,3309318,6969.002334999999,2.266,22.894078399999998,0.0,13125.1
1744,116.0777,444.7874,1334.2608,6224.7864,2467.2663,283.4587,783.8942,5821.5655,361.1138,303.8107,0.0,0.0,0.0,0.0,24311650,6969.002334999999,2.72,87.45481795,0.0,31953.0
1745,121.2145,121.2145,303.8107,5849.3965,0.0,1404.6392,1582.3578,472.5823,2020.4376,0.0,5658.9005,333.2828,0.0,283.4587,24028689,110423.5864,2.867,24.83534475,0.0,494385.0
1746,46.155,46.155,4776.3763,1165.9829,2118.9329,428.8169,1582.3578,1177.8508,505.3413,5488.2827,361.1138,0.0,303.8107,0.0,76596700,2607.1322149999996,2.096,41.53402097,0.0,114906.0
1747,13.3255,248.113,522.7391,1652.2508,5198.8899,1740.3991,1567.9684,333.2828,809.1519999999999,5488.2827,361.1138,0.0,0.0,0.0,17378098,34535.35091,6.513999999999999,100.0,0.0,5490.0
1748,1.7902,1.7902,278.5529,234.7875,958.9266,2428.1802,1110.0013,4975.7114,1567.9684,5993.624,361.1138,0.0,0.0,0.0,10239714,303229.5123,6.065,0.669757857,0.0,513006.0
1749,15.9083,294.4612,0.0,0.0,563.4972,3058.3971,1110.0013,4975.7114,401.9855,6654.2656,866.4551,0.0,0.0,0.0,12064537,4310.688308,4.101,58.99026936,0.0,192210.0
1750,0.7511,344.0685,1406.0991,5171.2076,4094.3272,0.0,623.7943,526.8303,5692.3296,701.9743,0.0,0.0,0.0,0.0,20093756,847014.443,7.494,3.850983675,0.0,13500.0
